"text","post_text","shared_text","time","video_id","likes","comments","shares"
"The United Nations estimates the world's population could reach nearly 10 billion by 2050. Current tallies put it around 7.6 billion. But where exactly do most of those people live?","The United Nations estimates the world's population could reach nearly 10 billion by 2050. Current tallies put it around 7.6 billion. But where exactly do most of those people live?","","23/06/2017 12:22",1.01558e+16,1311,123,560
"The mystery of the egg: Why does this little life-support system take so many different shapes? We roll out scientists’ latest answer – and try to tackle a few of your questions and comments along the way.","The mystery of the egg: Why does this little life-support system take so many different shapes? We roll out scientists’ latest answer – and try to tackle a few of your questions and comments along the way.","","23/06/2017 11:04",1.01558e+16,133,41,41
"Today's Headlines with Korva Coleman: President Trump is poised to sign a bill making it easier for the Veterans Affairs secretary to fire and discipline employees. Also, Saudi Arabia and other Persian Gulf Arab states that have cut ties with Qatar have issued a list of demands to resolve a diplomatic crisis. Have a question? Post it in the comments.","Today's Headlines with Korva Coleman: President Trump is poised to sign a bill making it easier for the Veterans Affairs secretary to fire and discipline employees. Also, Saudi Arabia and other Persian Gulf Arab states that have cut ties with Qatar have issued a list of demands to resolve a diplomatic crisis. Have a question? Post it in the comments.","","23/06/2017 10:00",1.01558e+16,152,133,26
"“Maybe I’ve gotten to a place where I can engage with my father’s music and still feel like I can be myself within it.” -- Joshua Redman, saxophonist and composer, on his father, Dewey Redman of the band Old and New Dreams.

Full episode at: https://n.pr/2tP1LmZ","“Maybe I’ve gotten to a place where I can engage with my father’s music and still feel like I can be myself within it.” -- Joshua Redman, saxophonist and composer, on his father, Dewey Redman of the band Old and New Dreams.

Full episode at: https://n.pr/2tP1LmZ","","22/06/2017 21:15",1.53217e+15,131,5,29
"Brandy is 32 and has $168,000 in student loan debt. She says she feels ""fooled and bamboozled"" about the American dream. ""The school was going to help me get to my dreams,"" she says, ""but it actually took it away.""

Explore more stories about student loan debt, find out where you fit in the student loan landscape, share your story and more at deathsexmoney.org/studentloans.","Brandy is 32 and has $168,000 in student loan debt. She says she feels ""fooled and bamboozled"" about the American dream. ""The school was going to help me get to my dreams,"" she says, ""but it actually took it away.""

Explore more stories about student loan debt, find out where you fit in the student loan landscape, share your story and more at deathsexmoney.org/studentloans.","","22/06/2017 20:00",7.85124e+14,4574,1106,1868
"Senate Republicans released their health care bill -- the Better Care Reconciliation Act -- on Thursday. What’s in it? We’ve been reading in, and here’s what we know so far.","Senate Republicans released their health care bill -- the Better Care Reconciliation Act -- on Thursday. What’s in it? We’ve been reading in, and here’s what we know so far.","","22/06/2017 12:08",1.01558e+16,260,352,307
"Today's Headlines with Korva Coleman: Republican Senate leaders are getting ready to show their health care legislation today. Meanwhile in Paris, city officials are imposing driving restrictions to cut down on pollution while Europe faces a scorching heat wave. Have a question? Post it in the comments.","Today's Headlines with Korva Coleman: Republican Senate leaders are getting ready to show their health care legislation today. Meanwhile in Paris, city officials are imposing driving restrictions to cut down on pollution while Europe faces a scorching heat wave. Have a question? Post it in the comments.","","22/06/2017 10:00",1.01558e+16,174,164,19
"The closely watched special election in Georgia’s 6th district has a winner: Republican Karen Handel. We take your questions and break down what happened – and what it means for the country as a whole.","The closely watched special election in Georgia’s 6th district has a winner: Republican Karen Handel. We take your questions and break down what happened – and what it means for the country as a whole.","","21/06/2017 11:10",1.01558e+16,70,134,24
"Follow every step of a BLT's journey from field to plate — and see the footprint it left behind.","Follow every step of a BLT's journey from field to plate — and see the footprint it left behind.","","21/06/2017 11:02",1.01557e+16,1361,134,1256
"Russian meddling in US election: House Intelligence hearing with former Department of Homeland Security Director Jeh Johnson.","Russian meddling in US election: House Intelligence hearing with former Department of Homeland Security Director Jeh Johnson.","","21/06/2017 10:01",1.01558e+16,519,982,194
"Today's Headlines with Korva Coleman: In hearings today, the House and Senate Intelligence committees are examining Moscow's meddling in U.S. elections. Also, President Trump praised Ralph Norman in South Carolina and Karen Handel in Georgia, both of whom won special elections yesterday. Have a question? Post it in the comments.","Today's Headlines with Korva Coleman: In hearings today, the House and Senate Intelligence committees are examining Moscow's meddling in U.S. elections. Also, President Trump praised Ralph Norman in South Carolina and Karen Handel in Georgia, both of whom won special elections yesterday. Have a question? Post it in the comments.","","21/06/2017 10:00",1.01558e+16,108,116,7
"From Oregon Public Broadcasting- OPB: The J.C. Penney store in Pendleton, Ore., is the oldest branch operating in its original location nationwide. It opened the year before the Titanic sank, when shoes cost $1.98 and work shirts 49 cents.","From Oregon Public Broadcasting- OPB: The J.C. Penney store in Pendleton, Ore., is the oldest branch operating in its original location nationwide. It opened the year before the Titanic sank, when shoes cost $1.98 and work shirts 49 cents.","","21/06/2017 01:55",1.01555e+16,1195,155,649
"Learn how to make murgh qorma, an onion- and tomato-based chicken braise traditionally eaten after people break the Ramadan fast in Afghanistan.","Learn how to make murgh qorma, an onion- and tomato-based chicken braise traditionally eaten after people break the Ramadan fast in Afghanistan.","","20/06/2017 19:06",1.01557e+16,2391,140,450
